NOC 2006,Occupation,Skill Level,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2131,Civil Engineers,A,-111.42420867376859,37.840444211815338,942.43767302953711,1233.5604710774096,72.059651279636455,-410.95403169360725,324.08568962419304,343.12244553534765,265.24466930541894,96.424685581197991
2132,Mechanical Engineers,A,1037.5010099867286,578.90497483111903,515.75458241085289,-46.505052738481027,-232.92371944216211,493.84881050488548,220.84872286638347,113.51757514397468,67.169918533803866,117.49602543934088
2133,Electrical and Electronics Engineers,A,818.94759275485376,-292.26807421982448,126.50966340336709,216.66437900050551,-47.744768513723102,418.81855171043935,1.1581360856944229,85.532809303267641,105.57379817603942,101.96139753159878
2134,Chemical Engineers,A,198.37479299517963,152.6062474866244,181.01687035452005,-76.435643983526461,-27.049981177293375,103.16790286429659,70.22636009220605,19.725580638451902,-7.3636764125076297,29.062162694588551
2141,Industrial and Manufacturing Engineers,A,431.00758336601666,-152.77417513081855,-5.2545547167255791,-147.41441492939794,293.05718262934079,177.45637475252988,-43.202868258564195,7.7304310529725626,25.541768379946006,123.6333497225196
2142,Metallurgical and Materials Engineers,A,13.866152691601229,9.8385116599393427,10.466485001679331,-4.9049300008924206,-5.5695453369046106,9.8950322505820907,6.5032125804467,0.10079923442719974,-3.0492888256030142,-1.1407523490247513
2152,Landscape Architects,A,44.44895353252673,-14.616788817874863,-11.394949832290195,-14.935977975063565,27.58705758752933,-6.071047511075335,-15.707175364059935,3.9281103702550126,8.3048987109132213,13.833156297076016
2153,Urban and Land Use Planners,A,-24.411849545386758,160.58610423729897,41.013041988857367,-97.79229355886946,205.77158351146772,-114.49168050097069,61.669431365102355,33.426928014803707,42.199075867751162,77.73950593671907
2154,Land Surveyors,A,136.0014148803275,-48.918743759426889,-21.141928655417814,71.688734515194483,112.55499643539679,10.801570864684891,-30.267915191116572,19.262931130003381,32.5556579226145,27.610185815224668
2171,Information Systems Analysts and Consultants,A,-367.55818016875128,3373.5507140957779,2634.9238665072917,1224.7495417567698,256.92250021865766,-355.57460704246478,1544.7575225804612,740.63610840048932,506.79958555752819,471.26340000821801
2172,Database Analysts and Data Administrators,A,584.80740285213324,448.37377065737019,169.07956402308264,-311.5164517335761,-245.11611034834095,435.48111539341335,153.50210046261054,1.1114140938534547,-12.460881967823298,64.805176275591293
2174,Computer Programmers and Interactive Media Developers,A,3103.2187444389128,653.65090968989534,1152.5022350319196,258.31206490551995,567.08221517145284,912.48499377304688,552.16600257599202,421.62657960173965,401.3604481399816,523.24517102634127
2175,Web Designers and Developers,A,-112.11422964681697,-293.37734309176994,430.58853976372302,132.49317225606501,244.24654975474914,22.32994636323383,74.863795326660693,131.71731920562343,94.43119783945258,104.30601494978509
2211,Chemical Technologists and Technicians,B,363.60704141640144,-87.144850134336593,-80.396282126509504,249.62535584777288,-22.236483450094966,121.72650666216759,19.273480731056225,31.570658241850651,67.931332101847147,38.558049405788552
2221,Biological Technologists and Technicians,B,69.439533900213064,-24.785768544538541,-28.402030467806753,14.700307308361971,-27.400233646425932,48.680130819294845,-21.489118497528125,-2.511834106517199,5.1649176195469408,4.8121434558238434
2222,Agricultural and Fish Products Inspectors,B,-6.9105570986425846,63.951812150036631,68.033732810389665,-31.882783432372889,23.718630086628082,-15.382050057522065,45.294259365964763,17.355032022587238,-3.5080114242778109,12.388528964354691
2223,Forestry Technologists and Technicians,B,45.40722688111282,18.77311072955456,9.5924213980449622,-17.499068840521204,0.67711867613263621,28.893885322768483,6.0844523683210809,2.0492222407888221,2.1518531793855118,7.4212838241097643
2225,Landscape and Horticulture Technicians and Specialists,B,-37.378508114976285,46.801088890379106,364.05549945862913,401.15401918690804,361.1803335118002,-200.96138405320744,162.34269169541949,171.36255124240961,116.76335055492927,67.220898709410903
2231,Civil Engineering Technologists and Technicians,B,424.79721594893363,327.29514829142317,-22.109128879824311,-202.61839543300175,35.695488983273208,281.45445605389341,66.028117247858972,-1.7609287751947704,18.268292585769814,75.16473304025385
2232,Mechanical Engineering Technologists and Technicians,B,-31.509992270854127,284.92117498192147,332.41086357269251,312.82969033617974,-215.85347590481342,-62.877122481364495,153.11989782269393,98.764688030173602,64.382809614178768,-0.063303
2233,Industrial Engineering and Manufacturing Technologists and Technicians,B,-35.664448974566767,250.41159342868741,349.85862799835559,359.67100104583005,15.308195608431561,-185.74715865138387,179.10420704291755,150.75213609980347,89.241194588714279,16.80565647797448
2234,Construction Estimators,B,356.69850594493255,273.72925764400134,291.2008720298918,-143.21225349483393,-174.6315192498314,168.47808692792296,123.37515952373997,67.243128448470088,-8.0087897640942174,29.641064809748968
2242,Electronic Service Technicians (Household and Business Equipment),B,1431.4006234346125,-162.86272886736697,-363.28155645228617,-118.71152307537341,746.14592754528348,452.22997979158754,42.268460924628016,46.158530229873577,182.81430809391168,279.89989887871707
2243,Industrial Instrument Technicians and Mechanics,B,81.547637882434174,63.053928031609757,59.810169683167487,25.335429305574507,-36.783262702690081,65.350319970382088,26.610929789807642,9.4415733103307957,1.5537084460345341,-1.3915366359162817
2244,"Aircraft Instrument, Electrical and Avionics Mechanics, Technicians and Inspectors",B,-11.148636011428152,-48.64344498070659,94.047223221224613,106.95599273359994,38.676932644475073,-76.148818911643048,13.569752904842062,43.342187639064832,37.990282129445404,9.262224263009557
2251,Architectural Technologists and Technicians,B,-11.059068340235626,-50.837117487900287,25.743344886705017,-8.9344294161937796,94.095818981309549,-52.35508347035011,11.136332323651004,20.199519943097584,23.748780343446924,33.645596453517101
2253,Drafting Technologists and Technicians,B,-46.105919800305855,-195.26539438638974,210.0637906321208,116.78106664094412,329.65291743923808,-39.156408048507728,28.405042579939618,91.881214890619958,86.240967025840291,93.139810238086284
2254,Land Survey Technologists and Technicians,B,-4.3831392675036795,29.997513330538709,14.827573331391932,-19.482995960174776,38.731842608403667,-20.571606362660759,9.5918542742920181,3.8103245491574853,3.4599276588744488,16.826826720578765
2261,Non-Destructive Testers and Inspectors,B,-8.7843667023050784,-38.000290189705993,7.3860688507077157,80.799688801278535,81.254080425033408,-58.462523004905279,-10.441219385387058,27.755679860394594,35.705528064791451,13.747377346541271
2262,Engineering Inspectors and Regulatory Officers,B,145.0591635945334,-52.12151393463364,-2.3045783057241351,3.335540744787977,102.02660433796473,18.719328777212922,-23.646354305258683,16.303035386634292,25.252783634788557,33.274440885648801
2264,Construction Inspectors,B,-26.855283312599568,151.91673740279566,172.3271166624636,4.2150602470037484,176.20480409815627,-47.546380129929275,78.431541522330008,52.510422971110529,39.679355106665753,55.688184902621288
2271,"Air Pilots, Flight Engineers and Flying Instructors",B,224.51834528533982,-23.378873490049045,-76.209684754016052,-77.001905757457735,153.07839255615045,108.6898711460608,-15.903883644477901,-20.171745546726015,17.484328975097924,70.101885019827932
2272,Air Traffic Control and Related Occupations,B,82.578211346161424,54.125038959274889,66.835244919122033,-31.321135461050062,-24.655348715176387,59.096222956132806,22.419706395477988,13.15135348681406,-7.3462500256555359,11.415975238940291
2274,"Engineer Officers, Water Transport",B,-1.0422003448115333,-4.5146957073081069,9.6951653306629453,9.9670825485200396,-5.4782216162331565,-0.2066891715589918,2.2882435167636572,5.8780545411319451,3.1001215133545088,-1.7578465829258221
2281,Computer Network Technicians,B,-123.53434508513601,-422.25934786905782,509.26548230820481,1138.453778373103,350.38520674597385,-437.93718823288873,227.12613459221029,320.23096953464847,333.07717801710896,136.38995728101145
2282,User Support Technicians,B,1371.925421532811,-479.50996265713547,-540.56861495054181,413.72771931442549,-440.28282031244453,1174.4156163053667,-43.829097072069999,11.798729208861914,175.6784713361194,157.7838389589524
2283,Systems Testing Technicians,B,335.16915666338627,146.66754980145015,39.063348279069032,-120.66489297456428,129.94384407121379,182.90471400131264,39.08965045487821,6.0073409916894889,11.261121973281661,70.582054624614102
3113,Dentists,A,-56.532725361361372,551.68689725415788,586.02039337148199,601.44389075535946,206.84022559993537,-300.79601097626073,278.388289729799,196.07947646212961,138.61949590847325,58.626354630267087
3114,Veterinarians,A,-7.1265876194865996,128.52460528646589,86.914447503054362,81.733929828887995,-29.927820583950961,37.006897785600813,52.912775727125336,30.381038289150638,26.275196409705131,20.058537588005493
3121,Optometrists,A,58.381892317010966,44.688706125306226,10.475456949204954,-21.575037684041035,-24.498443438034656,43.524717344674627,18.545091356397961,-4.2986561001901009,-5.2493929937465964,4.0858090500857998
3132,Dietitians and Nutritionists,A,-23.71343705090294,210.02156368770648,232.84394805004013,239.37444784005584,-27.856511518823027,-122.83683329974338,129.36142427031336,103.98371345234682,57.622067177618192,5.6608100203784488
3141,Audiologists and Speech-Language Pathologists,A,188.89737727416104,105.99047810663114,169.65301834637921,179.84364610449938,-95.98135788446325,87.899328025670002,71.768438025626892,57.278962722016331,21.716269188867955,-7.0231834014812193
3142,Physiotherapists,A,-47.996539401108748,347.39742786080751,95.66157216692045,546.63790613921992,-146.15199044015753,25.416599424361266,151.61016400917833,91.766667576273903,112.78137760044956,36.977974823237673
3143,Occupational Therapists,A,-31.295220202258861,18.739221510234529,178.447760470699,299.75772672713629,193.39652882436258,-158.53214056648903,109.03818729800787,116.27267471560299,117.12369051077258,27.991616123064887
3213,Veterinary and Animal Health Technologists and Technicians,B,-29.702599743767678,-74.519633465013612,292.05763966476297,26.271303311793417,258.4243049143297,-143.78775001330359,66.895417598266249,86.174425139877712,55.6683111265138,70.560030252913748
3215,Medical Radiation Technologists,B,-31.059147009575099,144.58122868937517,182.07266697422983,302.9547737130224,-183.30245765528343,35.60883708737947,96.682553191344596,75.25234791955063,66.777959660126726,11.319043106049321
3221,Denturists,B,-7.1268489340018277,56.82775260157814,-16.265738947597129,58.952763871620391,56.728487185577251,-31.563832752796316,49.363644343265833,20.077270000751696,30.453276164660565,5.5661317322901596
3222,Dental Hygienists and Dental Therapists,B,526.49346530593721,-130.22872176348574,192.15086095622246,161.82467648145939,-26.663503763285917,171.16757262914507,49.996957923707669,72.974097843820346,66.536206044493156,59.471847099599472
3223,"Dental Technologists, Technicians and Laboratory Bench Workers",B,-13.88281431923042,129.01547043448318,137.25028083363577,111.12602301264451,21.957514290205836,-72.579753888423511,79.320525497618746,55.836276315129453,24.80452969101043,10.97076675417793
3231,Opticians,B,-15.473886701331594,156.86370458276178,152.47770964062283,129.13522294131644,-120.13385632433483,-41.495399967441699,87.160706574547476,67.991018489058206,16.807574525177642,-1.769019026951355
3233,Licensed Practical Nurses,B,1198.596952629141,390.31087111173474,109.20542728325017,273.62067998760904,-20.336935667211947,416.30560522252563,183.24899435064799,104.07810655839421,146.50138034513657,149.61518576068192
3411,Dental Assistants,C,518.69650213882778,341.12204697436027,71.567966282167617,-190.21334761425169,-64.765945452865708,389.77107596501628,56.609214214084204,-19.784151178810134,-19.855714791337959,98.997465607455524
4151,Psychologists,A,-35.110228681402987,324.74178016232145,-2.316771224472177,228.47496934555784,12.14551705957274,-51.974000964897641,173.87914039330826,40.129305022992412,64.80849950672382,41.28595768861851
4152,Social Workers,A,-123.50978469776601,832.90241611827514,73.929381024550821,743.6636213880156,654.82390969597327,-302.75068427263977,342.79907470795661,193.3086801900572,273.29453792160712,212.31123909395319
4153,"Family, Marriage and Other Related Counsellors",A,617.89333959234864,-81.806102465352524,30.759286084437917,-257.31884550897666,140.46104827883391,392.45401301493257,15.176427602720651,18.658380599163138,37.981790082185398,114.660864884283
4155,Probation and Parole Officers and Related Occupations,A,109.80033120891721,-38.241303076288204,-14.448077505273659,53.275006033039745,-9.9376196873395202,50.643253761281358,2.9973021690948372,8.6870844788863906,17.38972314342891,12.47860557003105
4212,Community and Social Service Workers,B,2533.4859867588966,526.27782076865697,-885.53767123532452,608.75627339534549,781.45695150487882,568.70159016924299,215.93826718869241,84.17342428612028,371.36241189372959,377.4262977438193
4214,Early Childhood Educators and Assistants,B,3740.2711155813886,2086.2404648164083,294.55306867024046,184.58076237172645,264.58114694313554,1296.6477090389526,672.07726402238768,261.15361815896176,391.45553517760709,528.45018178598548
4215,Instructors and Teachers of Persons with Disabilities,B,126.76159998303729,-53.198199390023547,114.24143696060128,-53.53719581414407,103.5058027195746,18.173498092749014,-1.1969123547287381,36.62476376439372,5.0914433056218513,30.980441678843363
4216,Other Instructors,B,306.73774046636845,-109.87337620839844,-103.06100155816512,-63.61348506999002,140.05493824653877,222.01084169714068,-90.846736192815115,-25.573093240641356,43.317270116113832,72.547021479566865
5111,Librarians,A,260.87174938805401,78.455172570691502,241.50559127998622,-12.256850196478808,-112.91875205984798,205.30642309047107,53.368615330543435,39.747422527480012,6.1453935666868347,16.870332159654936
5113,Archivists,A,6.226989630660114,4.7662123019892704,-2.2147259500572005,4.9089903578282872,-2.6981352912420817,4.7935933824058878,2.5135695346887275,-0.58123853657812674,0.76388871997951924,-2.1545083830004046
5121,Authors and Writers,A,730.25998113558853,-206.64300666750569,-276.63383785392034,-167.97063431552488,599.36124659590678,178.8195673818027,-11.107942604709024,10.554905792512727,96.536312719430498,168.98529716212215
5122,Editors,A,546.84227285280576,418.50842092633866,164.6309213894001,179.33765349858368,-280.09818101855308,258.96782609170805,154.10615705001146,54.35146834320949,51.49403899074423,38.753950967151468
5123,Journalists,A,-27.095835315813929,80.844944535274408,179.70636091505821,136.96256678728241,264.7983688503582,-199.10930025296693,80.793013420552597,70.917261545274414,59.544186872570208,51.361982457363411
5125,"Translators, Terminologists and Interpreters",A,-29.314953143169078,-25.581667795475369,250.32377632466341,-15.57748668707427,213.50566443992921,-46.13317854005345,59.924895305759492,67.038363997136003,41.669878435543978,62.866974063366797
5131,"Producers, Directors, Choreographers and Related Occupations",A,-62.331736794032622,35.953136179152352,436.18501183573608,744.3463694597267,-93.126340278558928,-118.81814465706884,171.63010107731861,177.07173689274896,149.77504659577062,44.351859558060823
5212,Technical Occupations Related to Museums and Art Galleries,B,114.66910307441663,-40.942418417806948,-38.403904409097322,85.123125694625287,20.533153159540689,33.54648852786886,-23.255504471915629,8.0281883267284684,36.66658692009787,13.577587924749878
5223,Graphic Arts Technicians,B,15.744651504451497,-5.9771442647418667,13.629708067493823,8.0925763403269571,-7.1580173347500136,12.717162381461605,-5.2034600876227728,2.9728570140025568,1.3100264141526736,0.30005691015020375
6231,Insurance Agents and Brokers,B,862.76362358452752,284.87551959927441,-380.59497696894323,110.9864476964467,818.44063076075327,233.31900452516493,145.36910444089881,72.414687892895017,222.23198661178685,282.21684784485478
6232,Real Estate Agents and Salespersons,B,-223.19076890088036,1673.7349779968208,762.30004156508949,1402.5936538548267,1209.7682554912026,-877.40816768259538,735.14119510599994,451.92238053632173,486.41409523112816,363.4192923880837
6411,Sales Representatives - Wholesale Trade (Non-Technical),C,4485.8450880749879,1511.3511056349525,-352.02219292073278,-926.09159063834522,3028.6094539337937,1178.4984855516232,639.78791737086431,292.47145218121295,631.799885235072,1095.9483687030588
6611,Cashiers,D,7187.7280554680328,1053.4877000608249,1198.9852503186848,222.74223118362715,1970.0155085459992,1856.0618355387123,935.08025150981848,692.30579329686589,854.77290149891633,1171.223869233625
6622,Grocery Clerks and Store Shelf Stockers,D,-338.09995566956059,-316.1523993335577,2954.531817343639,2023.0853179223195,162.9243374876969,-127.06717623386066,774.42208495734667,881.88979979899887,591.89380005300336,394.80371502683556
7231,Machinists and Machining and Tooling Inspectors,B,-70.215329324832055,-126.75526927391911,392.71118933970502,145.68326163554229,377.65434067740898,-34.100333575239347,114.0479922318882,139.82841350753733,117.152771854202,132.34214521309696
7232,Tool and Die Makers,B,420.57375534501443,-229.45154861431911,367.04430097246041,184.0450710879777,27.654362949711867,112.67339777398593,65.23505904830381,109.83150821683012,77.288196388635697,69.994355444434404
7241,Electricians (Except Industrial and Power System),B,1595.4657039885242,431.55244398031937,208.2286467403901,272.17313632575315,-186.66321798837816,727.39410805860462,222.25584066020019,131.24617631733054,172.77793753946753,191.46626590136293
7242,Industrial Electricians,B,-79.425321630213148,-195.35200363636795,419.51220515342175,123.86505349821346,69.368478029951802,21.765166393061008,61.08896952528994,135.10834036326924,61.564372375165476,62.080643877603507
7244,Electrical Power Line and Cable Workers,B,223.80070918499496,59.274802413225189,191.92860234473937,-83.30539699853307,-65.273781408469404,174.89288265636242,35.82224185054929,24.009406159521859,-3.5851968193592256,30.195174475858948
7246,Telecommunications Installation and Repair Workers,B,-51.179540330098462,474.34701639919695,355.41538272673097,511.22210377240663,222.60099769279623,-268.81779687887683,295.1682759729938,145.63505913972949,123.98502556962012,57.859139722468171
7251,Plumbers,B,796.35486213603508,493.71077000874175,100.84726956106897,108.00492553282857,-50.212407202201575,295.82762936730614,157.73575298306059,62.671912898336814,83.949402679530976,98.956863060162505
7252,"Steamfitters, Pipefitters and Sprinkler System Installers",B,-28.843019113464834,-15.211685450201912,-29.747884225195776,281.44175276226633,127.73628822368482,-50.99482950658421,46.995602043069084,49.574595079315259,79.147218049596631,45.56952218434617
7253,Gas Fitters,B,-15.342976086998078,134.78060493417888,-90.905514052652507,97.497744562188018,140.01756880113044,-78.152500094268362,52.386181396661868,10.722183550334648,38.608979784852181,30.628170057867464
7271,Carpenters,B,2134.1672927000182,328.62330378701881,480.08249171908392,-662.93760783598555,853.90707634201681,668.67553532924649,239.76360359027603,159.35710516525432,168.61906333595107,395.24388229651231
7272,Cabinetmakers,B,223.51365718188845,-79.783655947520856,-74.836905463024323,10.165973199956625,88.90498417689605,203.303350322612,-57.97547540796495,-16.563964673912778,38.159550512098576,49.236809981304759
7281,Bricklayers,B,435.84300822519799,-155.58934918816431,-145.94248987800074,209.83332055915525,306.90388952348258,69.992628610376414,-62.996283474818483,-4.5314847492045374,109.68113480341708,99.347263456020301
7284,"Plasterers, Drywall Installers and Finishers and Lathers",B,-56.465424590509429,-61.954087717183938,243.62746713573142,584.72417003940973,86.832784612011892,-114.55927525947118,119.5250162652228,137.384142377432,139.47356852280609,63.207455563260737
7291,Roofers and Shinglers,B,-116.4863648584851,44.075529700317929,309.16521655387805,-54.871011449571597,161.87604261764318,33.320922667517152,79.850657211200087,73.718064383869205,40.70525475798604,72.242836425788482
7294,Painters and Decorators,B,506.41404671397686,420.69810912463981,440.80612827931509,397.32845352081858,-297.35211749843438,239.37760239493582,207.28073292833869,135.51360268878125,102.97859063936266,63.403623306705413
7312,Heavy-Duty Equipment Mechanics,B,668.00041518774924,270.70522202832763,-12.580808427699594,58.874886614243223,82.31949512666688,230.92592861568846,97.747812174166029,41.58234274897768,77.224938529556312,97.54795223680776
7313,Refrigeration and Air Conditioning Mechanics,B,240.87356423177334,260.74002744464087,552.97051188943624,309.75121754513748,-335.909205907461,166.52559780773117,168.44793560323342,129.66953017211563,63.135204855327174,27.414986305571801
7315,Aircraft Mechanics and Aircraft Inspectors,B,221.82108469761397,-79.171660669465837,-74.262855941886755,180.63333503785543,-22.961369619968536,124.92393029379218,-18.825873293583754,10.408580631020413,47.860915818921967,25.276011486416792
7321,"Automotive Service Technicians, Truck and Bus Mechanics and Mechanical Repairers",B,2522.9138633321854,-55.741300090623554,-475.55489677262085,1030.7664187185146,417.73491897287022,671.13087319534679,202.83221115090419,185.81822066564928,414.6554117331325,346.33826664663502
7322,Motor Vehicle Body Repairers,B,479.64625075543881,33.243206814699079,-222.07664467086761,-59.539291218137805,86.307113273238429,316.60375456493239,7.7261978555034148,-10.752631015620864,50.713237052141267,85.127463445713147
7331,Oil and Solid Fuel Heating Mechanics,B,-11.523342999385932,2.4266985238218695,-47.764441758737576,105.87097031977282,101.87647839777128,-61.20662137745876,9.6299481604778521,7.1778323454536803,43.162172122116772,26.19310258850237
7332,Electric Appliance Servicers and Repairers,B,-16.767167382798561,181.79146712272041,-49.90008313495855,84.230163008806358,152.36946684150371,-84.778646555513205,61.417682488898663,30.201916001091377,54.330890695080598,53.366369127254075
7371,Crane Operators,B,252.00759371926233,-90.330357463642031,-84.729689920478449,187.80528263873657,18.964955347139039,128.55150116927871,-31.259011518941406,2.1522901081725649,64.885314929813831,33.428146002418544
7381,Printing Press Operators,B,599.87689132218657,-259.05996017098369,222.20407747433819,-312.32708931913658,100.07477625138381,404.57273751719185,1.6471278353401431,40.433059480395968,23.142473352465458,107.78768873543777
7441,Residential and Commercial Installers and Servicers,C,113.97006586448697,-340.84537715471015,9.7663671526497637,722.38232670732395,55.165487529036909,15.534375934636046,25.622702455457329,163.99575309465217,229.3514141975902,83.746116302339942
7442,Waterworks and Gas Maintenance Workers,C,-7.5271959436049656,-15.916686333551525,46.488215697732812,31.419510328633578,36.211046870153496,-16.929778986643441,12.84088681740468,16.504898667733869,13.089174221333451,11.268630605018643
7444,Pest Controllers and Fumigators,C,45.063394436840554,-16.095449907138004,-15.097499201666551,33.463949234739857,32.201360801152759,13.074989691370888,-21.051875853442311,-10.234726600071099,21.39387549082744,12.938108949128605
7445,Other Repairers and Servicers,C,130.82611502244981,-12.317444233266997,18.662393778282421,-46.115321203449184,-52.363921880340058,93.031417120666902,-2.1996371790155536,-3.5610597978820806,-3.6162011969067862,18.324505484652036
7611,Construction Trades Helpers and Labourers,D,-213.67284933919291,122.75161863736867,1578.5863191136086,1412.9984236973687,603.23044833685708,-510.83561935718899,539.80871515686886,549.67336395216262,425.70580314449035,283.67800057817658
7621,Public Works and Maintenance Labourers,D,260.80000549023862,12.181541805401139,81.666148160753437,-93.832889543459714,-18.668875298424609,192.80595655894558,12.637835463349802,5.3423396669259091,-1.4380622302387565,46.304851207951288
8211,"Supervisors, Logging and Forestry",B,28.538241864722295,30.591789948887254,27.336475757744893,-23.264116095643885,53.575704293503577,12.275600712369851,10.586625844807713,4.2434302721167114,1.5958225210363253,15.917738995146919
8221,"Supervisors, Mining and Quarrying",B,116.08268293047877,-27.506544047962052,-39.31528648998983,87.143225169585548,-45.983742867014826,45.892978430324092,4.6685683072455504,8.1952489678233178,28.515037357891742,6.4007343288317315
8411,Underground Mine Service and Support Workers,C,41.880973193974683,-14.871461327841189,-13.949400238189014,21.338448202349696,29.383701266521939,7.9906010000448759,-6.0890334698309516,-2.0936944728157414,11.010551971166251,9.8760806732489073
8422,Silviculture and Forestry Workers,C,24.858954336547242,-5.5794990695947604,-11.030581305167857,18.474195010118081,-8.1691285023361502,7.2121949043779523,1.5415553510837867,2.3343215239248138,5.9324773219614144,1.3774324791305048
8431,General Farm Workers,C,-26.944261839227693,489.83614899352324,121.99522356848684,749.95623758118745,-125.70410323309989,158.8317212469301,233.81131844853371,145.18231956517411,191.56856633440475,103.12671348587173
8432,Nursery and Greenhouse Workers,C,396.21014604057655,366.1455851707633,256.28048210673296,42.111676597175574,-175.86469047434002,251.74686820744137,115.64838253757989,49.045725242154731,19.878551878016879,25.642558175757586
8612,Landscaping and Grounds Maintenance Labourers,D,411.39554179924744,1033.0320941744612,525.45448567081621,455.70055030161166,-227.97489203559962,342.08860271171216,370.91665282432223,185.56376378614368,168.19798796845862,145.41118541987817
8613,Aquaculture and Marine Harvest Labourers,D,5.5528586708687868,-1.9787816153347109,-1.8560955900706944,4.114070292201248,3.9588492858882063,4.2658566943130722,-2.4740732915792165,-2.3276836458002776,4.5690676368100611,3.4860715629817065
9211,"Supervisors, Mineral and Metal Processing",B,-23.701113993334729,218.66330980996645,142.30971359656996,166.51131511139738,-124.26202638724044,50.869749026639511,96.173507340289689,45.45880363019387,35.747226465840868,15.789670959333307
9213,"Supervisors, Food, Beverage and Tobacco Processing",B,326.56011140158989,250.46043487839324,49.355670427510631,-15.084519075480785,-124.00845515560832,227.64620544345689,64.564150550893828,15.404631229311235,20.37928485975408,36.089508570311409
9411,"Machine Operators, Mineral and Metal Processing",C,-19.289519081307844,106.4936333263413,186.35930735801412,-49.557101418554339,-84.536737854568855,16.035470191468448,84.898288491888707,74.559972891244797,-2.0082534037856021,13.935414742248213
9414,"Concrete, Clay and Stone Forming Operators",C,116.30257215523011,-41.554412359604157,-38.977953531213188,64.321588177066133,66.285484385741256,34.452633844492993,-13.69787973489565,2.0405526990643921,27.093848732409242,22.031274515077257
