NOC 2006,Occupation,Skill Level,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,
2254,Land Survey Technologists and Technicians,B,18.366869255498692,54.358740344921507,40.099379057748109,5.6749403614637721,64.622134170283431,5.1107447945773892,36.480546626695691,30.582406911393218,30.729989980918717,44.416294997873187,
2261,Non-Destructive Testers and Inspectors,B,50.630623292261255,18.641170292114673,64.294638372362044,140.13897119081403,144.37879305930528,2.1034043650632483,48.634898645132324,86.342817430194742,95.489095702073143,72.791211668021845,
2262,Engineering Inspectors and Regulatory Officers,B,226.55325760098467,25.568383940592383,75.386632485003531,81.201744880886721,184.721993942361,100.88925155745522,56.226667954223913,94.91117110149132,104.81978227358883,112.27625460565271,
2264,Construction Inspectors,B,161.30219765298037,339.27627885215554,364.9118610050391,197.11448070571919,378.76734286779055,150.95898110571443,275.32966475910212,246.64093593149056,235.53058128580585,249.41426138677383,
2271,"Air Pilots, Flight Engineers and Flying Instructors",B,337.55407781988708,94.54251643360378,40.84877600293396,41.334532266047432,276.05068845968208,237.46927436701196,114.77053649782604,109.70233623128803,150.96032175054623,204.0009437158152,
2272,Air Traffic Control and Related Occupations,B,124.16085734659916,99.296394579232185,114.44970173456181,16.813148740454466,22.775759000281624,109.28908584672541,74.23701273794461,65.305086956680356,45.799358442706477,64.21503882396712,
2274,"Engineer Officers, Water Transport",B,5.3264388579528026,2.0378913576440478,16.602150289164836,17.381374518268082,1.7777066837258992,7.1907044881891231,9.8935989763151966,13.654821840056776,11.157525830843124,6.138106769138898,
2281,Computer Network Technicians,B,297.88012675499806,25.979604824878948,995.78983647099881,1649.0748494562149,879.08106909382207,97.915340484299918,782.31273230598185,896.09017905414532,924.39791127750027,742.33171550113389,
2282,User Support Technicians,B,1764.5453486849224,-63.338280856563074,-106.90157584583898,858.08690818380887,6.1269150910046619,1656.0402769816021,450.35804088717367,518.94469884846012,694.06213301206071,689.77323785400279,
2283,Systems Testing Technicians,B,430.59170274292586,252.21561669120223,152.18636798040893,-8.8551506369924908,246.68829701136002,306.51169323141232,166.89818712519892,137.22621405822849,144.69625246502542,208.1374116219535,
3113,Dentists,A,203.57340138387877,822.26494306868699,866.75185653229551,894.1852278000199,503.31500436719284,-11.108855769944284,571.0092884078033,500.27066665088239,445.8878518462534,363.2339862928028,
3114,Veterinarians,A,73.068375999408374,211.09528666509092,170.71004925936023,167.12280564475736,54.7148274291456,122.20444926332821,138.39106992586409,118.68463331904846,115.1839580886093,108.26046201078969,
3121,Optometrists,A,82.79183261221074,71.658487813373355,36.844850729744508,3.9397735745157405,-0.60747744162888395,68.912192866141993,44.020274197837061,20.94743373449527,19.314077940236345,29.015847059401843,
3132,Dietitians and Nutritionists,A,85.650279714533667,321.26942431664196,346.86957047440018,357.60159554224356,93.864160663836216,-4.1722238366236866,251.10764219503807,228.79485236134568,181.91917040951367,128.80334283152845,
3141,Audiologists and Speech-Language Pathologists,A,248.36615811686562,167.93333827141043,234.20129483282403,249.68461761444345,-27.613913525234395,156.72815060091358,140.88746852428073,128.76648673588863,92.952490805656126,64.399867378414015,
3142,Physiotherapists,A,118.60906561682643,521.71282182793868,271.41999324407846,737.71902337059771,42.76281868915143,212.17027808878518,338.47819049447048,284.03252146366322,305.23079271961751,230.8201763096325,
3143,Occupational Therapists,A,75.120323506545176,126.94486750130505,289.3858317786981,419.64285567294075,316.48893269147567,-39.614354807231337,228.22388052430929,239.82146358488612,241.49617499964032,153.32918625381276,
3213,Veterinary and Animal Health Technologists and Technicians,B,95.984684540807436,53.809898466517069,426.67964667045669,164.20675411095198,404.22199953215323,0.50462351169213093,212.03998963639876,235.27533246469261,207.13457095276121,223.3766247766186,
3215,Medical Radiation Technologists,B,103.83656413441457,286.82015207642507,328.43396782901544,458.55756208240371,-28.762473677176246,192.5274455690209,255.03187098963116,237.51712884474767,231.75029924215636,176.35276890542085,
3221,Denturists,B,15.891883848082568,79.869998218951963,8.4811760301388652,85.89139597913578,86.911452529745176,-1.5032219809627527,80.607524235398259,52.552199316715011,63.393617676692109,38.769713686296853,
3222,Dental Hygienists and Dental Therapists,B,690.04615310861811,24.890409264696132,364.02354985945169,344.39193870444524,169.78115612124631,374.37058247569223,255.4723224692853,285.3221448763066,279.19500842796674,274.31734456985583,
3223,"Dental Technologists, Technicians and Laboratory Bench Workers",B,38.376381175735801,181.32804688501054,196.48044977212243,175.05389101857315,91.362019631048312,-3.4565979253092962,150.47445327217557,130.00321532984898,99.112266233622464,85.839507922702722,
3231,Opticians,B,57.736391750721552,236.60913049670557,235.9134452442583,217.23915444767792,-33.758801537751523,44.251821076383365,175.0515188665363,157.46843600936126,106.80607477003294,87.802169767739187,
3233,Licensed Practical Nurses,B,1669.0654956430074,889.12395828150375,612.36497283213248,793.49116902244782,505.10770415387242,953.31093246800492,725.32617906780035,648.67706399284907,695.29184749251954,699.48532939293705,
3411,Dental Assistants,C,721.48935752148066,557.62670153497902,291.95634415591672,31.276680417723213,158.13618204030988,623.53015632494896,296.91904865371936,222.26734813419205,222.33778057221622,342.23219024535138,
4151,Psychologists,A,179.0423382693798,545.40233047396032,218.90841196220177,460.46725504056428,244.02364439253466,177.72005714420311,407.39612563744413,274.06830299386968,298.5440165362603,271.85061991138684,
4152,Social Workers,A,629.52732945025787,1600.4837279398553,845.69399642307519,1551.5159656969849,1479.1595794227687,510.57967526990274,1162.2004016885203,1015.6228777097385,1096.1239506607064,1025.7566734947275,
4153,"Family, Marriage and Other Related Counsellors",A,930.30039502155523,225.10054105392834,339.37103631449946,50.407042429466401,451.46251645232621,713.22144624421571,335.05473373471409,338.12422654096719,355.80315479716586,429.72483346343881,
4155,Probation and Parole Officers and Related Occupations,A,165.22273845263254,15.564863293520759,39.119992207250398,109.39368555982097,45.798603500529751,107.58880252506643,59.793295598449532,65.556445199543617,74.253849556298917,68.635963144012663,
4212,Community and Social Service Workers,B,3407.3086961949211,1414.282820972373,-12.426378568866198,1506.2355369410013,1706.7157709115131,1523.1410854705887,1182.2598538689438,1054.5091092312869,1351.6643085654275,1362.3425425601249,
4214,Early Childhood Educators and Assistants,B,5151.7348204505879,3545.9192822109449,1765.7131630280805,1679.2843083128748,1783.6864359536546,2871.4555964729652,2273.3222325863471,1871.6884867133144,2013.6453897181709,2156.1952889431559,
4215,Instructors and Teachers of Persons with Disabilities,B,182.97825741943916,2.1486421153918585,172.14158756480344,4.0234477357750151,163.97380142789456,80.140711119403306,61.212539587923715,99.96974335875241,68.670942641525983,94.999957471478567,
4216,Other Instructors,B,422.84531601646455,4.4377172407810406,9.5574988344440612,49.18840122776453,257.23049888126263,346.10251359689425,32.216956453425652,97.214846112994039,167.286495492293,197.63701073057058,
5111,Librarians,A,403.35137535581833,244.46820281368645,417.63493615359573,170.29012402567909,73.514617813633009,400.58143113156655,252.26294208161377,243.51638746277965,213.4452025291364,220.22085589091989,
5113,Archivists,A,9.6282772415462059,8.8272135416748245,1.8157779389451054,9.2708560730203864,1.7565938417649276,9.4554009427107815,7.308470302939404,4.2722136337972785,5.7254744715590302,2.6151872148160704,
5121,Authors and Writers,A,1067.0206798551262,121.6835337416847,41.117454363842114,150.85243783491183,932.71571322648583,511.98243150601797,319.36964800020803,340.7863811549812,429.86189758503161,504.51132845737402,
5122,Editors,A,798.35508182808394,677.82072418546579,424.90957917813409,448.32972023416085,-18.256347819283576,523.54664301096591,420.49341856372769,321.64753861802239,320.64956330697402,307.33454851933573,
5123,Journalists,A,118.22348158717688,226.70912613768192,328.23270754971236,291.31720142170457,425.56138402068808,-45.391158804607187,235.35040678534574,226.95309816249602,217.3792158214616,209.5491860519291,
5125,"Translators, Terminologists and Interpreters",A,140.18300369761727,141.60140951057184,421.6369072769167,158.16730393711171,392.37513179274077,129.17162166540373,235.40760506974797,243.87411077446129,219.91983074408788,241.63167930393561,
5131,"Producers, Directors, Choreographers and Related Occupations",A,351.16636042126208,435.48158579752493,844.77936243984209,1166.9377436437157,322.7325570481413,286.62844492816851,591.22836477245255,604.21697381867853,577.22021224758805,471.16077106554678,
5212,Technical Occupations Related to Museums and Art Galleries,B,182.90228009919116,24.142119046328759,24.189907776001981,149.79874725705633,87.309534332191802,100.6341161549975,42.983321696507247,72.519009645502862,101.86945870337544,78.814985295324476,
5223,Graphic Arts Technicians,B,19.235754470596234,-2.2923001420884122,17.711098322669692,12.488222319099402,-2.7941287606542229,17.34826588927708,-0.22080100196220442,8.0144736312467355,6.651119098280823,5.8755100280380361,
6231,Insurance Agents and Brokers,B,1459.478541627602,902.33309874542829,249.50992736175522,760.63676066203072,1495.8836736072344,920.20078082661303,839.02201490403809,777.43165545743909,948.61456327124233,1014.6251584344307,
6232,Real Estate Agents and Salespersons,B,836.27158508597472,2795.4281123089895,1939.6723192078266,2644.1002576217916,2496.0935629907472,395.7479000317644,2031.8663994669041,1777.4854226389373,1853.8306748373489,1738.0668132573994,
6411,Sales Representatives - Wholesale Trade (Non-Technical),C,6638.8230267590261,3717.139296954681,1898.7322325862233,1362.6576899642887,5418.3844227205427,3659.0540829477104,3187.838834806144,2908.1341868753098,3306.7810878665523,3867.2050394632656,
6611,Cashiers,D,8624.1368411672574,2528.0518037270458,2713.6164078533375,1791.7237787670533,3579.4286846819177,3534.9181817334738,2633.4526192269368,2415.2314693028325,2614.3650582074324,2957.5978428086778,
6622,Grocery Clerks and Store Shelf Stockers,D,789.97254936671129,834.23665694051601,4161.4383208097242,3287.5535992217337,1445.3222933169986,1162.9357391390638,2104.5228692341339,2245.4232712683433,1985.4071647192682,1809.3280776862098,
7231,Machinists and Machining and Tooling Inspectors,B,231.84800172973291,201.31219354601001,741.43678918374064,514.67093427953932,767.97280901693864,360.10367376127238,520.03118698119101,566.25410332296019,553.54612230177031,585.79916215457388,
7232,Tool and Die Makers,B,636.3088122766444,1.9628055407791294,614.97505869939221,448.20386785658854,301.4010273057271,392.38176703636611,352.92113596628542,412.2747910723437,386.65216864626149,390.82461938823752,
7241,Electricians (Except Industrial and Power System),B,2362.1621900560053,1216.8343767655658,997.53659127304093,1067.3330536703452,592.61274528084402,1517.0396193931192,1003.6934127835248,904.32209985810312,940.6420316131896,956.0936571625831,
7242,Industrial Electricians,B,183.53138841888278,64.975276430944916,690.34791215424707,397.50512766548053,340.98523828097063,291.0864932147428,327.24218275685922,400.64501393139074,325.36497144300517,324.68003670089649,
7244,Electrical Power Line and Cable Workers,B,331.16732427696343,169.2136960680217,306.69176308283301,29.09745367586882,43.881648760114018,287.3623156406843,147.22699625973087,134.35286638653366,105.32569481798092,138.7203037671768,
7246,Telecommunications Installation and Repair Workers,B,246.70076581511825,787.49001447869443,677.29329971335608,845.9456135719056,558.39914907574291,56.601955586900772,622.30575577965737,471.51045938682688,448.91065005332786,380.85623560657103,
7251,Plumbers,B,1011.3147147340021,713.66779381950266,334.30470347185576,352.39260548568575,197.54322477637109,552.34303393238383,424.25899594518035,335.25594381210686,359.24204196027807,374.78545768569319,
7252,"Steamfitters, Pipefitters and Sprinkler System Installers",B,68.994460856318227,81.430111173996323,71.696163279662372,391.35284988311423,241.58572935285753,63.818302697272173,165.89043714041691,171.54412157626365,203.04570846871053,169.72695905038594,
7253,Gas Fitters,B,32.259532011924016,183.85781428281535,-40.545542324481701,151.39175761999326,197.09038949318267,-21.457882809346856,111.58794309531226,71.215303435703731,100.04767489831625,92.333159392206994,
7271,Carpenters,B,2899.1802161308951,1148.8152894988573,1327.7858344223528,183.1536601671678,1739.2446825385582,1571.9248600950637,1152.4651671363592,1074.9597896414616,1084.8671770987798,1336.3874754922003,
7272,Cabinetmakers,B,303.66274754012812,3.7922126964840146,8.9372272235178514,95.397464725946449,178.15313003196454,297.34149173830986,35.216992057766916,76.200803026199324,131.45281740872551,145.26602181024413,
7281,Bricklayers,B,552.33377058542089,-34.511908560685669,-16.947294577671869,347.25375528909399,450.86474634577314,219.01932508602562,87.492736148863855,150.41043771393026,270.79987201879612,263.83765463288324,
7284,"Plasterers, Drywall Installers and Finishers and Lathers",B,126.58223040658879,131.09588076542681,457.21865161692006,816.35671113137789,322.00319122060949,124.8002177614311,365.2422436614105,393.08124284647312,404.56657799190094,331.9054474684238,
7291,Roofers and Shinglers,B,18.444924526252379,190.20789625116885,460.350229540795,99.545648907922612,325.82328883400669,203.6355557400594,255.84873675883642,256.07824919740511,226.86530587432665,264.11913919076198,
7294,Painters and Decorators,B,760.289988981242,701.44626983943238,728.63710089260985,700.14859394163477,12.871479443312637,564.99992649229648,544.83202731512824,485.14949249135537,460.40676134072885,430.24165882007048,
7312,Heavy-Duty Equipment Mechanics,B,926.31726319166103,545.07324304721055,275.62131673855521,365.82316868929939,396.89824987444234,558.61595484243821,433.48183019521827,379.391677770738,420.03000687070875,445.5459133145431,
7313,Refrigeration and Air Conditioning Mechanics,B,477.8091416202401,512.66909605809724,830.52672246511065,611.50270739210225,-36.957519758974968,476.5989883966148,488.08572956039018,453.60610210312007,391.57830478337672,359.10198634130097,
7315,Aircraft Mechanics and Aircraft Inspectors,B,307.77167517992768,8.4346047116152931,16.152426238911602,280.86541469806565,78.530659928100093,231.92086152981955,89.492950536210571,119.31942045061223,158.97979932001181,137.91184519133833,
7321,"Automotive Service Technicians, Truck and Bus Mechanics and Mechanical Repairers",B,3302.5144699975399,743.62247675772039,340.79267608536748,1905.3827677578306,1329.1819931561513,1620.6532600544353,1189.7948603700818,1207.4955529382319,1460.9658652388832,1428.6974918045162,
7322,Motor Vehicle Body Repairers,B,627.50975221402928,185.60588594183866,-68.800435700237585,99.988486194019146,252.7462751669492,493.81103251071579,191.30774300570431,178.33506344242619,243.80522104844448,285.33643535174019,
7331,Oil and Solid Fuel Heating Mechanics,B,41.045845099679553,52.863692987361148,2.6288143380667748,163.67480962630577,162.25274362349316,0.9507205728864534,72.920432244304735,70.890679964942876,109.16539408915878,92.673378063215537,
7332,Electric Appliance Servicers and Repairers,B,59.30330193602515,258.2512313622131,26.93992578303822,170.68329042955577,242.66999036301945,8.3421950545213122,157.33918028736937,127.21894288419847,154.56173334424625,154.64749374626871,
7371,Crane Operators,B,342.75590582626273,6.935774392411588,15.622598694976759,303.95769835395367,138.61547507578024,254.81316346086956,103.59341268415523,141.04622613316801,207.17181793944246,177.39150212401174,
7381,Printing Press Operators,B,902.77452275505357,72.074075595835268,565.56556481301971,27.591935498223052,459.83953214592293,791.41927208687514,404.72020321598302,464.69412989675357,449.79548841617634,556.22622555322414,
7441,Residential and Commercial Installers and Servicers,C,388.86087071642146,-68.417492664635631,292.06375244524412,1028.3016865676143,366.64341397557632,334.65389800582068,353.07334420843932,500.95476344753075,572.08853014944953,433.60063807205006,
7442,Waterworks and Gas Maintenance Workers,C,15.899725576325586,7.5068584404821266,71.503878144811154,57.976121475545625,63.790660293161757,11.004152588065494,41.695279118565594,46.234941107226689,43.19693158644413,42.075090614173497,
7444,Pest Controllers and Fumigators,C,58.044327921837954,-3.2308208055094028,-2.0202338091701666,47.635489126720863,47.140312611323878,28.597538067742022,-5.5263738924157337,5.4102291613925733,37.505708794397407,29.553587286966724,
7445,Other Repairers and Servicers,C,168.50208169773742,25.561959032326797,58.195947607442463,-5.7693223061085561,-12.310643915206782,135.67017528672451,41.450824066514357,40.889162444928886,40.970205323708207,63.97636000026089,
7611,Construction Trades Helpers and Labourers,D,324.39693822867218,690.49249619155239,2208.9825166204892,2081.911512512082,1279.8357005593755,175.10410466063036,1243.3800297626226,1270.62558325288,1155.6152006458778,1021.9310932314149,
7621,Public Works and Maintenance Labourers,D,355.28266053427092,117.99628050021931,194.00355452756688,24.083076297957291,101.78262841500586,319.7999287611143,147.14592809074091,146.98403338285141,140.53710788527684,189.93547163357186,
8211,"Supervisors, Logging and Forestry",B,62.999042266767589,65.691489462940041,64.252511404684697,14.449032814470577,96.24448312365692,59.49072598184533,60.640023704131472,57.077483811875766,55.492476100597067,71.455409594547035,
8221,"Supervisors, Mining and Quarrying",B,154.19266649735181,12.601328988739709,3.4660921502352338,131.61569573736296,-0.65849292597965103,93.123581837966938,54.82777407521592,60.955618122476153,81.458672307239127,60.036682141530875,
8411,Underground Mine Service and Support Workers,C,49.763690544971126,-6.9413001857327687,-5.6880732169983332,30.121803678264243,39.244948475036978,17.903438918109163,4.0454407350325088,7.838260527751034,21.128379522295795,20.252344955181101,
8422,Silviculture and Forestry Workers,C,40.596001984469503,9.7444643339338448,4.3639605098694396,34.707832000137728,8.4071964046713283,23.829317619799365,18.386945299909222,19.423844679651641,22.570031047566864,17.644007746513807,
8431,General Farm Workers,C,279.0661665314023,804.16470061460495,444.35292403166926,1099.075432492612,228.96960381916324,523.94990540545768,615.27757524789149,537.23766185423779,593.7187743338194,518.47931204749716,
8432,Nursery and Greenhouse Workers,C,502.97754957229591,478.66897433851216,374.84718776166176,166.87491288527841,-51.203640854177763,383.27104111040626,253.59090171446164,190.75795823989901,164.37578576993724,174.67822142768739,
8612,Landscaping and Grounds Maintenance Labourers,D,808.50142267007379,1453.1730469754668,957.12943408847639,892.8877901611454,215.63798786432613,795.36898478730268,828.04743950479519,647.5635020763732,636.22193442527464,618.26215121114853,
8613,Aquaculture and Marine Harvest Labourers,D,7.0626489986005474,-0.47002746616177338,-0.36255918978350166,5.664951727483424,5.6060726263764815,5.9956415940896077,-0.78992970309966148,-0.67251623526552939,6.3080648265490655,5.2894834281516943,
9211,"Supervisors, Mineral and Metal Processing",B,166.14421541906322,424.3522654955882,362.77245143991377,401.89892521031879,107.23757929501338,288.15440321129563,337.66507946621107,288.79006345815026,280.5092904006201,257.51281627433355,
9213,"Supervisors, Food, Beverage and Tobacco Processing",B,543.56179657719133,485.59146595073116,296.95113270246151,241.09047970737083,128.39201163819754,493.47142809075041,333.31581268844889,284.74806128729239,290.5127889821469,303.6293934753474,
9411,"Machine Operators, Mineral and Metal Processing",C,79.375722975436958,218.57726828706183,312.52327970954241,82.290707485579389,48.271369753427223,153.11950393973393,222.99544672923372,213.96627003607801,136.09288458313236,153.65530745232854,
9414,"Concrete, Clay and Stone Forming Operators",C,165.66942817233644,12.116007880720026,17.915546630384711,126.29133739315587,131.86183115114324,102.95251228431144,53.609916382823371,68.95544631162133,94.218089383127889,90.400786040088576,
9415,"Inspectors and Testers, Mineral and Metal Processing",C,30.356644013221612,-2.0942683024602502,51.787234846439347,15.220350040333116,109.71698969055252,2.689181288056858,47.250989749446319,53.257273217094919,55.583043899307015,83.313226255592284,
