NOC 2006,Occupation,Skill Level,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2154,Land Surveyors,A,2398.9531994286472,2534.9546143089747,2486.0358705495478,2464.89394189413,2536.5826764093244,2649.1376728447212,2659.9392437094061,2629.6713285182896,2648.9342596482929,2681.4899175709074,2709.1001033861321
2161,"Mathematicians, Statisticians and Actuaries",A,3730.9174884778249,3943.0278197465086,4138.1553291907248,4034.7988262292811,4130.2578641790369,4078.7100814452615,4188.1841182598473,4228.5815406802676,4229.8673768042881,4261.0905192645369,4284.1649813486329
2171,Information Systems Analysts and Consultants,A,81924.5815406896,81557.023360520849,84930.574074616627,87565.497941123918,88790.247482880688,89047.169983099346,88691.595376056881,90236.352898637342,90976.989007037831,91483.78859259536,91955.051992603578
2172,Database Analysts and Data Administrators,A,10254.819209245927,10839.62661209806,11288.00038275543,11457.079946778513,11145.563495044937,10900.447384696596,11335.928500090009,11489.43060055262,11490.542014646473,11478.08113267865,11542.886308954241
2173,Software Engineers and Designers,A,25451.359968173081,25337.30211854216,25849.27331596494,26558.53909023861,27618.280657675779,27915.976369212396,27452.208765253577,27824.863408966812,28124.96632946012,28389.178231858466,28521.831853146567
2174,Computer Programmers and Interactive Media Developers,A,65332.795533764162,68436.014278203074,69089.66518789297,70242.167422924889,70500.479487830409,71067.561703001862,71980.046696774909,72532.212699350901,72953.839278952641,73355.199727092622,73878.444898118963
2175,Web Designers and Developers,A,13589.723323115331,13477.609093468514,13184.231750376744,13614.820290140467,13747.313462396532,13991.560012151282,14013.889958514515,14088.753753841176,14220.4710730468,14314.902270886252,14419.208285836037
2211,Chemical Technologists and Technicians,B,6381.8247329222495,6745.4317743386509,6658.2869242043143,6577.8906420778048,6827.5159979255777,6805.2795144754828,6927.0060211376504,6946.2795018687066,6977.8501601105572,7045.7814922124044,7084.3395416181929
2212,Geological and Mineral Technologists and Technicians,B,2351.7408393271885,2329.7021759128465,2359.9816588178664,2459.7064791426496,2495.3205594089063,2452.6668149266193,2473.4891965796428,2506.5969805605228,2536.5436465296052,2546.8329374320188,2555.0422685622407
2213,Meteorological Technicians,B,0,0,0,0,0,0,0,0,0,0,0
2221,Biological Technologists and Technicians,B,1214.9515618248461,1284.3910957250591,1259.6053271805206,1231.2032967127138,1245.9036040210758,1218.5033703746499,1267.1835011939447,1245.6943826964166,1243.1825485898994,1248.3474662094463,1253.1596096652702
2222,Agricultural and Fish Products Inspectors,B,1552.9727919986451,1546.0622349000025,1610.0140470500392,1678.0477798604288,1646.1649964280559,1669.883626514684,1654.5015764571619,1699.7958358231267,1717.1508678457139,1713.6428564214361,1726.0313853857908
2223,Forestry Technologists and Technicians,B,812.96772713896803,858.37495402008085,877.14806474963541,886.74048614768037,869.24141730715917,869.9185359832918,898.81242130606029,904.89687367438137,906.94609591517019,909.0979490945557,916.51923291866547
2224,Conservation and Fishery Officers,B,835.98325020916127,883.74564340129461,871.16824813860808,855.08877199862934,875.06356831676476,860.41595490063219,894.79022249879336,889.11187454847777,883.73003091917394,891.69338473359289,898.33381040145639
2225,Landscape and Horticulture Technicians and Specialists,B,8605.9281759742153,8568.549667859239,8615.3507567496181,8979.4062562082472,9380.5602753951553,9741.7406089069555,9540.779224853748,9703.1219165491675,9874.4844677915771,9991.2478183465064,10058.468717055917
2231,Civil Engineering Technologists and Technicians,B,7451.7444152206326,7876.5416311695662,8203.8367794609894,8181.7276505811651,7979.1092551481634,8014.8047441314366,8296.25920018533,8362.2873174331889,8360.5263886579942,8378.794681243764,8453.9594142840178
2232,Mechanical Engineering Technologists and Technicians,B,6919.6005731176956,6888.0905808468415,7173.0117558287629,7505.4226194014554,7818.2523097376352,7602.3988338328218,7539.5217113514573,7692.6416091741512,7791.4062972043248,7855.7891068185036,7855.7258039220324
2233,Industrial Engineering and Manufacturing Technologists and Technicians,B,8064.6354762756455,8028.9710273010787,8279.3826207297661,8629.2412487281217,8988.9122497739518,9004.2204453823833,8818.4732867309995,8997.577493773917,9148.3296298737205,9237.5708244624348,9254.3764809404092
2234,Construction Estimators,B,6260.8227170683285,6617.5212230132611,6891.2504806572624,7182.4513526871542,7039.2390991923203,6864.6075799424889,7033.0856668704118,7156.4608263941518,7223.7039548426219,7215.6951650785277,7245.3362298882766
2241,Electrical and Electronics Engineering Technologists and Technicians,B,9802.5500256023952,10361.811980542861,10635.92833037343,10771.207358538153,10545.806103629342,10604.776321885583,10905.316712217049,10990.366883651566,11018.934947636972,11045.549471222674,11138.957566527992
2242,Electronic Service Technicians (Household and Business Equipment),B,25054.540933143082,26485.941556577694,26323.078827710327,25959.797271258041,25841.085748182668,26587.231675727951,27039.461655519539,27081.730116444167,27127.888646674041,27310.702954767952,27590.602853646669
2243,Industrial Instrument Technicians and Mechanics,B,1442.8078893210836,1524.3555272035178,1587.4094552351276,1647.219624918295,1672.5550542238695,1635.7717915211795,1701.1221114915616,1727.7330412813692,1737.1746145917,1738.7283230377345,1737.3367864018182
2244,"Aircraft Instrument, Electrical and Avionics Mechanics, Technicians and Inspectors",B,2531.8373688778452,2520.688732866417,2472.0452878857104,2566.092511106935,2673.048503840535,2711.7254364850101,2635.576617573367,2649.1463704782091,2692.4885581172739,2730.4788402467193,2739.7410645097289
2251,Architectural Technologists and Technicians,B,2488.9398972146628,2477.8808288744272,2427.0437113865269,2452.7870562732319,2443.8526268570381,2537.9484458383477,2485.5933623679975,2496.7296946916485,2516.9292146347461,2540.6779949781931,2574.3235914317102
2252,Industrial Designers,B,3026.9090804440316,3199.8780727102198,3195.9433230172285,3317.2682246597474,3254.2403699996134,3379.5386016915199,3514.5537243840995,3513.4100225532661,3507.8622108816644,3480.12824413508,3541.5021341185634
2253,Drafting Technologists and Technicians,B,10164.700031470253,10118.594111669947,9923.3287172835571,10133.392507915678,10250.173574556622,10579.82649199586,10540.670083947352,10569.075126527292,10660.956341417912,10747.197308443752,10840.337118681839
2254,Land Survey Technologists and Technicians,B,984.98282442566938,980.5996851581657,1010.5971984887044,1025.4247718200963,1005.9417758599216,1044.6736184683252,1024.1020121056645,1033.6938663799565,1037.504190929114,1040.9641185879884,1057.7909453085672
2255,Mapping and Related Technologists and Technicians,B,2403.9445381531204,2394.2560830010016,2411.8733753791198,2463.0046029951291,2564.5998317976423,2680.1100431180048,2624.8223221623593,2657.1203928105283,2688.3593438629237,2719.9838079863302,2739.8771222280611
2261,Non-Destructive Testers and Inspectors,B,1977.9479983135889,1969.1636316112838,1931.1633414215778,1938.5494102722855,2019.349099073564,2100.6031794985975,2042.1406564936922,2031.6994371083051,2059.4551169686997,2095.1606450334912,2108.9080223800324
2262,Engineering Inspectors and Regulatory Officers,B,2555.8620369861756,2700.921200580709,2648.7996866460753,2646.4951083403512,2649.8306490851392,2751.8572534231039,2770.5765822003168,2746.9302278950581,2763.2332632816924,2788.486046916481,2821.7604878021298
2263,Inspectors in Public and Environmental Health and Occupational Health and Safety,B,11916.556307416489,11835.555626816369,11880.910092977916,11852.343961430473,11690.965090454063,12247.868276611342,12262.735125819714,12319.307243139056,12360.012074038263,12438.149992825323,12581.915270180089
2264,Construction Inspectors,B,6262.8719613747653,6236.0166780621657,6387.9334154649614,6560.260532127425,6564.4755923744287,6740.680396472585,6693.1340163426557,6771.5655578649857,6824.0759808360963,6863.755335942762,6919.4435208453833
2271,"Air Pilots, Flight Engineers and Flying Instructors",B,3927.8176504598923,4152.3359957452321,4128.9571222551831,4052.747437501167,3975.7455317437093,4128.8239242998598,4237.5137954459206,4221.6099118014426,4201.4381662547166,4218.9224952298146,4289.0243802496425
2272,Air Traffic Control and Related Occupations,B,1444.9486504201147,1527.5268617662762,1581.6519007255511,1648.4871456446731,1617.166010183623,1592.5106614684466,1651.6068844245794,1674.0265908200574,1687.1779443068715,1679.831694281216,1691.2476695201563
2273,"Deck Officers, Water Transport",B,457.98683589129632,485.21441501583143,505.28497887291468,495.95874762727846,483.99730281223458,489.1077487038267,508.64797314209108,510.8049667374645,500.51508018183745,503.39521501545141,509.93626170065016
2274,"Engineer Officers, Water Transport",B,234.99237886442469,233.95017851961316,229.43548281230505,239.130648142968,249.09773069148804,243.61950907525488,243.41281990369589,245.70106342045955,251.57911796159149,254.679239474946,252.92139289202018
2275,Railway Traffic Controllers and Marine Traffic Regulators,B,99.995921884670167,106.76831353360288,105.20885998322771,103.26698124637898,107.57119961027819,110.42961407724742,114.8413606660984,111.54154762776358,107.80723554049216,111.45854585848284,112.84405558851681
2281,Computer Network Technicians,B,27350.357475763172,27226.823130678036,26804.563782808978,27313.829265117183,28452.283043490286,28802.66825023626,28364.731062003371,28591.857196595582,28912.08816613023,29245.165344147339,29381.555301428351
2282,User Support Technicians,B,23994.534509168054,25366.459930700865,24886.949968043729,24346.381353093187,24760.109072407613,24319.826252095168,25494.241868400535,25450.412771328465,25462.211500537327,25637.889971873446,25795.673810832399
2283,Systems Testing Technicians,B,5829.9081209204405,6165.0772775838268,6311.7448273852769,6350.808175664346,6230.1432826897817,6360.0871267609955,6542.9918407623081,6582.0814912171863,6588.0888322088758,6599.3499541821575,6669.9320088067716
3111,Specialist Physicians,A,15961.775520812575,16517.249033463904,16198.504438794511,16780.552124066136,17639.443221152353,17297.64888875977,17450.652948731848,17543.321645603442,17753.494994706904,17916.946204474014,17956.942117980911
3112,General Practitioners and Family Physicians,A,16157.786115811245,16659.356103562804,16357.471830265144,16107.202794896164,16605.566685407481,16944.804882580229,17036.813872894505,17069.540060667223,17148.042878914111,17327.158616246394,17460.644239235466
3113,Dentists,A,12691.833450778617,12635.300725417255,13186.987622671413,13773.008016042895,14374.451906798255,14581.29213239819,14280.496121421929,14558.884411151728,14754.963887613858,14893.583383522331,14952.209738152598
3114,Veterinarians,A,3902.7960002092714,3895.6694125897848,4024.1940178762507,4111.108465379305,4192.842395208193,4162.9145746242421,4199.9214724098429,4252.8342481369682,4283.2152864261188,4309.490482835824,4329.5490204238295
3121,Optometrists,A,1021.9865889296995,1080.3684812467104,1125.0571873720166,1135.5326443212216,1113.9576066371806,1089.4591631991459,1132.9838805438205,1151.5289719002185,1147.2303158000284,1141.9809228062818,1146.0667318563676
3122,Chiropractors,A,4065.9466444111135,4047.835861141225,4049.3519861401796,4114.3029424997749,4302.9479336348668,4268.6463298143881,4281.6441165403357,4319.3718270557738,4358.2138653476359,4399.403603879512,4415.1476553068942
3123,Other Professional Occupations in Health Diagnosing and Treating,A,1181.984489349222,1249.5064039860806,1301.1913850202211,1316.7381344590665,1291.7202056356318,1318.7168090633138,1381.8299260562289,1396.2125286752016,1391.4962791012783,1384.9616765898841,1403.0706635482352
3131,Pharmacists,A,8947.960099848422,9460.0954328248718,9592.5582263532142,9386.9520193475437,9329.3412431851066,9626.3138686126094,9767.6850608555906,9805.8090183351105,9809.5424543689169,9875.6917127475681,9980.0279033619481
3132,Dietitians and Nutritionists,A,5323.9294041746725,5300.2159671237696,5510.2375308114761,5743.0814788615162,5982.455926701572,5954.599415182749,5831.7625818830056,5961.124006153319,6065.1077196056658,6122.729786783284,6128.3905968036624
3141,Audiologists and Speech-Language Pathologists,A,3719.9402626014285,3908.8376398755895,4014.8281179822206,4184.4811363285999,4364.3247824330992,4268.343424548636,4356.242752574306,4428.0111905999329,4485.2901533219492,4507.0064225108172,4499.983239109336
3142,Physiotherapists,A,10998.85597657152,10950.859437170411,11298.256865031219,11393.918437198139,11940.556343337359,11794.404352897202,11819.820952321563,11971.431116330741,12063.197783907015,12175.979161507465,12212.957136330702
3143,Occupational Therapists,A,7025.9078021722789,6994.6125819700201,7013.3518034802546,7191.7995639509536,7491.5572906780899,7684.9538195024525,7526.4216789359634,7635.4598662339713,7751.7325409495743,7868.8562314603469,7896.8478475834117
3144,Other Professional Occupations in Therapy and Assessment,A,4392.9424018278587,4373.375045692057,4554.2767248264872,4746.7250116699415,4944.5708340263,5083.9373969308745,4979.061362952837,5144.5060969953538,5255.8358250027131,5323.5782985472842,5331.3197509547181
3151,Head Nurses and Supervisors,A,5973.9232359968382,6315.187188834605,6259.0958387811052,6422.1951408316927,6688.775021716935,6541.6737536206156,6820.689840666043,6863.399629924329,6917.1357035337514,6959.2342616189972,6961.1745211711168
3152,Registered Nurses,A,95141.738648811122,100308.53638406171,102190.59747576127,102638.47174230918,103680.18463505448,104229.23059055595,105713.50897711473,106566.92052345855,107042.40490095328,107720.65010767011,108457.30603191849
3211,Medical Laboratory Technologists and Pathologists' Assistants,B,7295.8945457640039,7712.6892750680108,8022.1028166344749,8333.5130019753342,8587.7212172078744,8398.8578338705192,8648.2079967735899,8776.3630688282265,8850.6903648318803,8889.2987708916662,8892.5124269922744
3212,Medical Laboratory Technicians,B,12698.817402107705,12641.273920749536,13164.171603288774,13180.816422462131,13510.612310746134,13688.270110145773,13594.256796380057,13799.562973971504,13875.645539411988,13989.611226101497,14075.713579102921
3213,Veterinary and Animal Health Technologists and Technicians,B,6497.6783818971335,6467.9757821533658,6393.4561486883522,6685.5137883531152,6711.7850916649086,6970.2093965792383,6826.4216465659347,6893.3170641642009,6979.4914893040786,7035.1598004305924,7105.7198306835062
3214,"Respiratory Therapists, Clinical Perfusionists and Cardiopulmonary Technologists",B,2132.9729481808263,2254.8199319715304,2215.805596659186,2206.7818014849049,2160.4630850445978,2181.7959046238243,2271.513217405377,2268.7351601823311,2270.3574338163944,2278.4747002850077,2300.8648726865617
3215,Medical Radiation Technologists,B,6972.9084976583126,6941.8493506487375,7086.4305793381127,7268.5032463123425,7571.4580200253649,7388.1555623700815,7423.764399457461,7520.4469526488056,7595.6993005683562,7662.4772602284829,7673.7963033345322
3216,Medical Sonographers,B,1689.9778231812056,1786.5193085741698,1865.3161001858421,1830.8872725314757,1796.1005474569845,1769.0927786687314,1839.7693728483305,1842.3382826295447,1825.9646425415137,1827.0664802052399,1845.3267722544258
3217,Cardiology Technologists,B,812.98933150669836,822.13570143346124,856.14278455186695,840.34064121940401,823.65504802455052,859.04449623601124,867.71157426615002,877.62689535111281,873.83079577769888,878.8504865500239,889.51087214058361
3218,"Electroencephalographic and Other Diagnostic Technologists, n.e.c.",B,0,0,0,0,0,0,0,0,0,0,0
3219,Other Medical Technologists and Technicians (Except Dental Health),B,1470.9633095538388,1509.5397433550825,1480.409127778534,1453.084670209583,1513.6499507019762,1561.5208041581102,1556.0381416186499,1543.5839468709023,1540.3505934018795,1576.4645260536661,1588.0157972946586
3221,Denturists,B,1380.9619418083098,1373.835092874308,1430.6628454758861,1414.397106528289,1473.3498703999094,1530.0783575854866,1498.5145248326903,1547.8781691759561,1567.9554391767078,1598.4087153413684,1603.9748470736586
3222,Dental Hygienists and Dental Therapists,B,9234.878898863466,9761.3723641694032,9631.1436424059175,9823.2945033621399,9985.1191798435993,9958.4556760803134,10129.623248709458,10179.620206633166,10252.594304476987,10319.13051052148,10378.602357621079
3223,"Dental Technologists, Technicians and Laboratory Bench Workers",B,3132.8866872101999,3119.0038728909694,3248.0193433254526,3385.2696241590884,3496.3956471717329,3518.3531614619387,3445.7734075735152,3525.093933071134,3580.9302093862634,3605.7347390772738,3616.7055058314518
3231,Opticians,B,3466.9856723113771,3451.5117856100455,3608.3754901928073,3760.8531998334302,3889.9884227747466,3769.8545664504118,3728.3591664829701,3815.5198730575175,3883.5108915465757,3900.3184660717534,3898.549447044802
3232,Midwives and Practitioners of Natural Healing,B,2882.9621681842696,3047.6539447214464,3173.7180735981465,3120.2558323598992,3105.9570710483949,3037.6500608218994,3159.0064776101735,3220.7859451603035,3208.501206196107,3211.1700514034023,3221.5534788123828
3233,Licensed Practical Nurses,B,20981.727385771279,22180.32433840042,22570.635209512155,22679.840636795405,22953.461316783014,22933.124381115802,23349.429986338328,23532.678980688976,23636.75708724737,23783.258467592506,23932.873653353188
3234,Ambulance Attendants and Other Paramedical Occupations,B,10786.809297200045,10738.810974978724,11162.568535488919,11560.365094433171,11842.954731613998,11869.699189389101,11776.485177524102,11964.039359217863,12082.939520790183,12164.849259367278,12219.926780783686
3235,Other Technical Occupations in Therapy and Assessment,B,11009.853161846557,10960.814763632201,11237.656980781194,11769.146934378519,12259.690740385995,12463.394228930201,12206.288121141904,12427.366962555101,12616.739632073108,12755.720771449491,12800.027345971303
3411,Dental Assistants,C,9079.8806114528052,9598.577113591633,9939.6991605659932,10011.267126848161,9821.0537792339092,9756.2878337810434,10146.05890974606,10202.668123960144,10182.883972781334,10163.028257989996,10262.025723597451
3413,"Nurse Aides, Orderlies and Patient Service Associates",C,91472.813785183607,91064.360481300886,93399.126630545099,94842.961107526426,96821.110192871289,97713.458841014479,97616.975752699189,98736.606713101617,99448.125104601626,100186.18594668494,100789.154009429
3414,Other Assisting Occupations in Support of Health Services,C,27768.763211749716,28316.25830364685,29190.960041850693,30603.918661261887,30704.753249199592,30310.931986505155,30721.013968605253,31146.114835672397,31427.907256591694,31528.49051738904,31669.03415096987
4111,Judges,A,1097.9820790086717,1093.0948773969633,1070.6636423276368,1072.3021377707132,1116.9962159647373,1114.048445347448,1108.4022364346715,1114.8076567242679,1125.5168971494513,1140.1580004929237,1143.8542316139087
4112,Lawyers and Quebec Notaries,A,39036.373083043007,39717.484270748319,41515.315994931523,43015.982374337022,44184.425435656733,42895.134490482291,43531.996957921765,44220.778285837143,44605.983288583717,44837.099884001647,44928.45076448792
4121,University Professors,A,30885.280275070156,30748.022213795568,31722.039399391408,32310.56562690156,33198.859315380221,34029.486729853597,33370.76032545638,33834.770824646301,34138.522695258682,34443.804887117913,34669.520342662654
4122,Post-Secondary Teaching and Research Assistants,A,25282.410839687844,26726.963105429928,26157.476869610473,25707.293681565894,25503.789259050209,25956.084898188761,26807.615348554198,26750.123336539498,26762.610914013796,26922.572086726723,27192.229418090432
4131,College and Other Vocational Instructors,A,41039.092158350941,41157.78966577688,42893.601884222313,43949.274406423749,43869.372880073432,44036.426100723133,44481.076413456365,45062.912200443738,45331.308153583792,45517.051575757556,45815.854414597452
4141,Secondary School Teachers,A,39652.075980941416,41917.66277814543,42676.527944177309,41833.204235265439,41261.837865784371,42055.895983732196,43229.379163516656,43387.574717353986,43354.974696596342,43574.642636596007,44014.5350651974
4142,Elementary School and Kindergarten Teachers,A,72275.315756046301,76404.885194459654,76641.235155193979,74802.662115403975,73314.222228735831,75669.02712793235,77673.281680397267,77726.40665970261,77628.158135954945,78042.644343976048,78953.111409823105
4143,Educational Counsellors,A,6433.8500708994807,6405.2572338031077,6410.6437459758981,6478.9940877021281,6428.0337441458214,6675.5327512877875,6493.1303680104847,6540.3587403195552,6586.6474980179282,6640.7506137720084,6724.6703038896112
4151,Psychologists,A,7885.8809110078009,7850.7706823263979,8175.5124624887194,8173.1956912642472,8401.6706606098051,8413.8161776693778,8361.8421767044802,8535.7213170977884,8575.8506221207808,8640.6591216275046,8681.9450793161232
4152,Social Workers,A,27729.630890944794,27606.121106247028,28439.023522365304,28512.952903389854,29256.61652477787,29911.440434473843,29608.689750201203,29951.48882490916,30144.797505099217,30418.092043020824,30630.403282114778
4153,"Family, Marriage and Other Related Counsellors",A,10834.858250722264,11452.751590314612,11370.94548784926,11401.704773933698,11144.385928424721,11284.846976703555,11677.300989718487,11692.477417321208,11711.135797920371,11749.117588002557,11863.77845288684
4154,Ministers of Religion,A,9151.9417890096174,9673.6320570503522,9803.041893069616,9901.1542207075527,9713.0330102670687,9596.6956442225346,9980.0908909707232,10013.41930039249,10011.674297772399,10007.76856375733,10093.721643025094
4155,Probation and Parole Officers and Related Occupations,A,1921.9689635897421,2031.7692947986593,1993.5279917223711,1979.0799142170974,2032.3549202501372,2022.4173005627977,2073.060554324079,2076.0578564931739,2084.7449409720602,2102.1346641154892,2114.6132696855202
4161,"Natural and Applied Science Policy Researchers, Consultants and Program Officers",A,12173.485480322206,12119.61478737986,12620.934396920511,12746.483975822233,13001.508948196515,12947.812870087368,12973.739735885174,13215.048637489044,13284.874267879168,13367.332449476937,13430.387527964085
4162,Economists and Economic Policy Researchers and Analysts,A,7853.7491674123685,8302.5577738813063,8645.9874203999698,8475.5826378131896,8314.5471847189892,8508.4155034763517,8811.9963659852328,8896.734195654255,8857.3862030344681,8863.6976702345328,8969.6392376846816
4163,Business Development Officers and Marketing Researchers and Consultants,A,21341.289717706582,21245.662815627486,20835.670805938789,21454.726404666981,22199.750757202612,22870.536435728885,22535.400699897356,22582.5223362578,22856.392582590655,23098.147634877052,23262.802956395037
4164,"Social Policy Researchers, Consultants and Program Officers",A,14620.713307193819,15456.034787580284,16192.399483224175,15898.392442431674,15596.324143038481,16139.932897703762,16487.697600665542,16611.229429956638,16577.986124604693,16631.990253511678,16831.875005234513
4165,"Health Policy Researchers, Consultants and Program Officers",A,17850.633257228914,17771.253791954648,18506.349597830871,19224.577046618684,19916.266794562827,19600.850500612491,19395.354873535245,19863.333527321032,20066.302048321893,20196.841947679583,20235.183328684943
4166,"Education Policy Researchers, Consultants and Program Officers",A,8027.8234662102213,7993.1318509430603,8323.762303988713,8675.4962651299138,8852.428132409912,8884.577924909534,8688.9709393555113,8905.3545738479988,9010.8323467882201,9060.4913990289297,9094.885345973973
4167,"Recreation, Sports and Fitness Program Supervisors and Consultants",A,6948.8838779738744,7345.8713995506905,7314.6004200677589,7179.5921405765603,7043.1804120952029,7260.8080416524363,7550.8828129741687,7515.4341095985437,7468.7743983078472,7485.7761719575255,7590.7689362928168
4168,Program Officers Unique to Government,A,9089.8515613977324,9049.392017810902,9502.8084870399653,9904.3649418699861,10316.789872146986,10368.116858155203,10154.234016964883,10425.555767265412,10644.454845849114,10720.024599054303,10736.159648119266
4169,"Other Professional Occupations in Social Science, n.e.c.",A,1613.9606451154227,1706.1787936932897,1760.650243496819,1835.0493509495827,1785.4886165831899,1746.2216898261504,1815.9845667010322,1848.7315853965051,1874.421456473081,1859.0625054490147,1853.8805935533201
4211,Paralegal and Related Occupations,B,32210.47086804971,32067.103002349573,33393.536875314996,34210.117652557521,34273.759332112117,34728.564015918346,34678.29719847528,35206.527796264279,35441.180496099616,35618.034182989781,35863.344414745312
4212,Community and Social Service Workers,B,40316.445232557206,42849.931219316102,43376.209040084759,42490.671368849435,43099.42764224478,43880.884593749659,44449.586183918902,44665.524451107594,44749.697875393715,45121.060287287444,45498.486585031264
4213,Employment Counsellors,B,8433.9005962091342,8397.3181142297362,8814.5320877713348,9187.0043153160314,8983.4021722344296,9090.4602714068515,9088.4301542968315,9246.2050369550725,9336.3727353222766,9346.2041708450652,9412.6788099884707
4214,Early Childhood Educators and Assistants,B,65474.138190903104,69214.409306484493,71300.649771300901,71595.202839971142,71779.783602342868,72044.364749286004,73341.012458324956,74013.089722347344,74274.243340506306,74665.698875683913,75194.149057469898
4215,Instructors and Teachers of Persons with Disabilities,B,2629.9530957066572,2756.7146956896945,2703.516496299671,2817.7579332602722,2764.2207374461282,2867.7265401657028,2885.9000382584518,2884.703125903723,2921.3278896681168,2926.4193329737386,2957.399774652582
4216,Other Instructors,B,5386.8675785968308,5693.6053190631992,5583.7319428548008,5480.6709412966356,5417.0574562266456,5557.1123944731844,5779.1232361703251,5688.27649997751,5662.7034067368686,5706.0206768529824,5778.5676983325493
4217,Other Religious Occupations,B,2154.9870343630205,2278.0763940751954,2234.1148037629109,2263.4585918291168,2197.6050908949383,2261.4104012535081,2356.2814163766307,2325.2589957556079,2334.7158655378421,2344.2986399352785,2372.6222358561704
5111,Librarians,A,4565.9017124735246,4826.7734618615787,4905.2286344322702,5146.7342257122564,5134.4773755157776,5021.5586234559296,5226.8650465464007,5280.2336618769441,5319.9810844044241,5326.1264779711109,5342.9968101307659
5112,Conservators and Curators,A,741.98297225763315,758.57209609597714,743.93341421336743,730.20236065513279,760.87401888275872,790.17000149168121,779.55249681394059,764.3772132577401,769.58989762115834,782.7961720723988,793.55034160642117
5113,Archivists,A,108.99822004316312,115.22520967382323,119.9914219758125,117.7766960257553,122.68568638358359,119.9875510923415,124.78114447474739,127.29471400943612,126.71347547285799,127.47736419283751,125.32285580983711
5121,Authors and Writers,A,12816.630492483659,13546.890473619247,13340.247466951741,13063.613629097821,12895.642994782296,13495.004241378203,13673.823808760006,13662.715866155297,13673.270771947809,13769.80708466724,13938.792381829362
5122,Editors,A,9570.7768224146766,10117.619095267482,10536.127516193821,10700.758437583221,10880.096091081805,10599.997910063252,10858.96573615496,11013.071893204971,11067.423361548181,11118.917400538925,11157.671351506076
5123,Journalists,A,5872.8636973949342,5845.7678620791203,5926.6128066143947,6106.3191675294529,6243.2817343167353,6508.0801031670935,6308.9708029141266,6389.7638163346792,6460.6810778799536,6520.2252647525238,6571.5872472098872
5124,Professional Occupations in Public Relations and Communications,A,25707.228502119357,25590.167413997675,26641.335350360005,27020.248446693327,27253.256726862925,27448.093154532249,27596.779795950028,27946.037508937108,28103.90637763749,28266.726016631666,28450.244674204187
5125,"Translators, Terminologists and Interpreters",A,6847.7182453179475,6818.4032921747785,6792.8216243793031,7043.1454007039665,7027.5679140168922,7241.0735784568215,7194.940399916768,7254.8652952225275,7321.9036592196635,7363.5735376552075,7426.4405117185743
5131,"Producers, Directors, Choreographers and Related Occupations",A,14027.664089041924,13965.332352247891,14001.285488427044,14437.47050026278,15181.816869722506,15088.690529443948,14969.872384786879,15141.502485864197,15318.574222756946,15468.349269352717,15512.701128910778
5132,"Conductors, Composers and Arrangers",A,1774.9663103122275,1768.0660299512651,1739.2820723835689,1770.7537862432182,1802.0451127006932,1871.4293747910556,1832.8238460766333,1847.2219304883354,1867.8678119037008,1889.6596081878947,1911.8558823565504
5133,Musicians and Singers,A,13375.695458516519,14139.930321772048,14138.438918122225,14765.309615260408,14967.381920522083,14651.333615069298,14970.759261149369,15105.502166762089,15246.147261913336,15311.984449427195,15368.641090382685
5134,Dancers,A,4326.9010475303648,4307.6698861917321,4258.054021873083,4158.7718168918054,4194.579445147383,4356.0836141914788,4225.153379870394,4237.4849303261981,4256.2090787882098,4306.6131690953362,4365.6284634329741
5135,Actors and Comedians,A,5107.8916714254874,5084.185366953031,5294.4892307893906,5374.0065066756088,5305.6158752279744,5509.898353904021,5347.2057864229273,5452.7251893912562,5484.3632241680252,5516.2792760921966,5575.8104282375843
5136,"Painters, Sculptors and Other Visual Artists",A,8009.8142196820754,7974.2167212488721,8103.9519257590146,8365.3608075846932,8185.6040398679588,8500.7748931394035,8377.3235221524192,8463.8255224339209,8528.6816891219114,8568.4597831955216,8664.4125842310423
5211,Library and Archive Technicians and Assistants,B,6038.8646591754696,6011.0262899680929,5895.0274253299613,5814.8151481261375,6064.2635090930853,6347.3981708732599,6232.2356033399947,6237.7173179635111,6283.8280757556768,6367.8713550119755,6424.964543460922
5212,Technical Occupations Related to Museums and Art Galleries,B,2006.9547108060522,2121.6238138804688,2080.6813954626618,2042.2774910535645,2127.4006167481898,2147.9337699077305,2181.4802584355994,2158.2247539636837,2166.2529422904122,2202.9195292105101,2216.4971171352599
5221,Photographers,B,5347.7268426261417,5652.3779482327318,5886.1847115702985,5869.9255478591276,5803.3686154102425,5675.7394340697547,5902.4895158714126,5957.8782030681532,5950.8927102098787,5957.1153714726352,5986.1757508709425
5222,Film and Video Camera Operators,B,1243.9710323028432,1315.0473465419379,1369.4433841053651,1344.1670621619546,1319.8699792128025,1370.689020259164,1394.4225621651676,1400.9396687617584,1384.44730659023,1396.7742345186577,1418.3545384376157
5223,Graphic Arts Technicians,B,293.98916909920808,309.73382060365958,303.75667633891771,317.38638440641154,325.47896074673849,318.32094341198848,331.03810579345009,325.83464570582731,328.80750271982987,330.11752913398254,330.41758604413275
5224,Broadcast Technicians,B,1662.9612754980935,1655.5708370236143,1673.025983355471,1670.4930032374441,1638.7537576375748,1701.8508019156775,1666.7434925922682,1676.9520456137823,1683.2583713778531,1694.5115045520529,1726.3676927692011
